du-id,measTimeStampRf,nrCellIdentity,RRU.PrbUsedDl,targetTput,DRB.UEThpDl,x,y,RF.serving.RSRP,RF.serving.RSRQ,RF.serving.RSSINR,nbCellIdentity_0,nbCellIdentity_1,nbCellIdentity_2,nbCellIdentity_3,nbCellIdentity_4,rsrp_nb0,rsrq_nb0,rssinr_nb0,rsrp_nb1,rsrq_nb1,rssinr_nb1,rsrp_nb2,rsrq_nb2,rssinr_nb2,rsrp_nb3,rsrq_nb3,rssinr_nb3,rsrp_nb4,rsrq_nb4,rssinr_nb4,Viavi.UE.anomalies,ue-id
1009,2021-06-25T11:42:45.485,c9/N77,59.0,0.1,0.1,-1485.0,-855.0,-118.0823889492,-40.7934837854,14.1463985036,c9/B13,c2/N77,c8/N77,c10/N77,c9/B2,-120.0870871869,-40.7944638999,12.1417002659,-120.8594269719,-40.7949797655,11.3693604809,-122.5551099771,-40.7964917787,9.6736774757,-122.7378393511,-40.7966927486,9.4909481017,-125.961596943,-40.8020584253,6.2671905098,0,Waiting passenger 5
1006,2021-06-25T11:42:45.485,c6/B13,62.0,0.25,0.05,-235.9067503565,758.7327647867,-88.2490881778,-10.7935491714,33.979699275,c6/B2,c6/N77,c7/B13,c1/B13,c5/B13,-94.1235979338,-10.7985256616,28.105189519,-86.24438994,-10.7929071471,35.9843975128,-91.7213723977,-10.7956747931,30.5074150551,-93.7374214424,-10.7979548952,28.4913660104,-96.4604790343,-10.8033040146,25.7683084185,1,Pedestrian-2
1001,2021-06-25T11:42:45.485,c1/B13,30.0,0.75,0.0277403069,5.0,-246.2,-83.5688950193,-10.7924037028,38.6598924335,c1/B2,c1/N77,c3/B13,c4/B13,c2/B13,-89.4434047753,-10.7940987526,32.7853826775,-81.5641967815,-10.7921851152,40.6645906713,-94.5722764102,-10.7992556828,27.6565110426,-94.6517156393,-10.7993929639,27.5770718135,-94.7434621146,-10.7995546645,27.4853253382,1,Car-4
1013,2021-06-25T11:42:45.485,c13/N77,73.0,0.3,0.3,2153.1,-1009.0,-87.6970393996,-10.7933419025,34.5317480532,c13/B13,c13/B2,c4/N77,c12/N77,c5/N77,-89.7017376373,-10.7942388359,32.5270498155,-95.5762473934,-10.8011894056,26.6525400594,-96.6332217037,-10.8037696672,25.5955657491,-97.1029436783,-10.8051333651,25.1258437745,-99.9531849049,-10.8174538382,22.2756025479,0,Train passenger 2
1001,2021-06-25T11:42:45.485,c1/B13,30.0,0.25,0.026524514,30.2668678344,-297.8492343283,-85.2635759459,-10.7926858731,36.9652115069,c1/B2,c1/N77,c3/B13,c4/B13,c2/B13,-91.138085702,-10.795189571,31.0907017508,-83.2588777082,-10.7923629712,38.9699097446,-94.1019641413,-10.7984923295,28.1268233115,-94.2406650423,-10.798708936,27.9881224105,-94.8175930641,-10.7996878319,27.4111943887,1,Pedestrian-1
1003,2021-06-25T11:42:45.495,c3/B13,45.0,0.1,0.0762489171,-512.0,-913.0,-118.2297170673,-40.7935414439,13.9990703855,c3/N77,c2/B13,c3/B2,c10/B13,c1/B13,-116.2250188296,-40.7929022759,16.0037686232,-119.3639853736,-40.7940573339,12.8648020792,-124.1042268234,-40.7984958079,8.1245606294,-125.3744722924,-40.8007641525,6.8543151604,-126.1315516671,-40.8024668337,6.0972357857,0,Waiting passenger 1
1003,2021-06-25T11:42:45.495,c3/B13,45.0,0.1,0.0813449499,-415.0,-1365.0,-117.2490195466,-40.793192014,14.9797679062,c3/N77,c3/B2,c10/B13,c2/B13,c11/B13,-115.2443213089,-40.7926820098,16.984466144,-123.1235293026,-40.7971457088,9.1052581502,-123.301019804,-40.7973680447,8.9277676488,-124.9250413616,-40.7998849226,7.3037460912,-125.2841624356,-40.8005801135,6.9446250172,0,Waiting passenger 2
1003,2021-06-25T11:42:45.495,c3/N77,56.0,0.1,0.1,-594.0,-981.0,-117.2209815512,-40.7931831377,15.0078059016,c2/N77,c3/B13,c10/N77,c1/N77,c3/B2,-117.4979036229,-40.7932733685,14.7308838299,-119.2256797889,-40.7939869875,13.0031076639,-122.3730509717,-40.7962997726,9.8557364811,-124.9194795942,-40.7998746009,7.3093078586,-125.1001895449,-40.8002168125,7.1285979079,0,Waiting passenger 9
1013,2021-06-25T11:42:45.495,c13/B13,45.0,0.3,0.1669132672,2249.0,-1004.0,-91.2162381405,-10.7952508688,31.0125493123,c13/B2,c13/N77,c4/B13,c12/B13,c5/B13,-97.0907478965,-10.8050960671,25.1380395563,-89.2115399027,-10.7939799209,33.0172475501,-99.1773041414,-10.8132691494,23.0514833114,-99.6144687985,-10.8155352506,22.6143186543,-102.2065200719,-10.8348062879,20.0222673809,0,Train passenger 1
1002,2021-06-25T11:42:45.505,c2/N77,58.0,0.1,0.1,-1010.0,-1024.0,-117.7378034374,-40.7933563233,14.4909840154,c2/B13,c10/N77,c3/N77,c9/N77,c2/B2,-119.7425016751,-40.7942617113,12.4862857777,-119.9560424328,-40.7943851132,12.27274502,-122.5711586077,-40.7965090929,9.6576288451,-123.1446579317,-40.7971717025,9.0841295211,-125.6170114312,-40.8012777382,6.6117760216,0,Waiting passenger 3
1003,2021-06-25T11:42:45.515,c3/N77,56.0,0.1,0.1,-594.0,-981.0,-117.2209815512,-40.7931831377,15.0078059016,c2/N77,c3/B13,c10/N77,c1/N77,c3/B2,-117.4979036229,-40.7932733685,14.7308838299,-119.2256797889,-40.7939869875,13.0031076639,-122.3730509717,-40.7962997726,9.8557364811,-124.9194795942,-40.7998746009,7.3093078586,-125.1001895449,-40.8002168125,7.1285979079,0,Waiting passenger 9
1001,2021-06-25T11:42:45.515,c1/B13,30.0,0.25,0.0265242101,30.2650023582,-297.8641178762,-85.2639995903,-10.7926859583,36.9647878625,c1/B2,c1/N77,c3/B13,c4/B13,c2/B13,-91.1385093463,-10.7951899003,31.0902781065,-83.2593013525,-10.7923630249,38.9694861003,-94.101807444,-10.7984920886,28.1269800088,-94.2406364783,-10.7987088907,27.9881509745,-94.8175347551,-10.7996877262,27.4112526977,1,Pedestrian-1
1013,2021-06-25T11:42:45.515,c13/N77,73.0,0.3,0.3,2152.8,-1009.0,-87.6919261074,-10.7933401032,34.5368613454,c13/B13,c13/B2,c4/N77,c12/N77,c5/N77,-89.6966243452,-10.7942359817,32.5321631076,-95.5711341012,-10.8011783838,26.6576533516,-96.6314575482,-10.8037648177,25.5973299046,-97.101360406,-10.8051285171,25.1274270468,-99.9523636208,-10.817449004,22.276423832,0,Train passenger 2
1002,2021-06-25T11:42:45.515,c2/B13,91.0,0.75,0.0331547503,-993.0,-889.4,-117.1280771974,-40.793154132,15.1007102555,c2/N77,c2/B2,c10/B13,c3/B13,c9/B13,-115.1233789596,-40.792658131,17.1054084932,-123.0025869534,-40.7969993249,9.2262004994,-123.6127657825,-40.7977812144,8.6160216703,-124.6419739935,-40.799375994,7.5868134593,-125.4978161139,-40.8010217607,6.7309713389,1,Car-1
1009,2021-06-25T11:42:45.535,c9/N77,52.0,0.1,0.1,-1593.0,-877.0,-116.1587028855,-40.7928857631,16.0700845673,c9/B13,c2/N77,c8/N77,c10/N77,c9/B2,-118.1634011233,-40.7935152483,14.0653863295,-122.0726148813,-40.7959999879,10.1561725715,-122.617992568,-40.7965599873,9.6107948848,-123.0422873929,-40.7970469286,9.1865000599,-124.0379108793,-40.7983946064,8.1908765735,0,Waiting passenger 6
1001,2021-06-25T11:42:45.545,c1/B13,30.0,0.25,0.0265239062,30.2631368819,-297.8790014242,-85.2644232151,-10.7926860435,36.9643642378,c1/B2,c1/N77,c3/B13,c4/B13,c2/B13,-91.1389329711,-10.7951902296,31.0898544817,-83.2597249773,-10.7923630786,38.9690624755,-94.1016507439,-10.7984918478,28.1271367089,-94.2406079168,-10.7987088454,27.988179536,-94.8174764477,-10.7996876206,27.4113110051,1,Pedestrian-1
1009,2021-06-25T11:42:45.555,c9/N77,59.0,0.1,0.1,-1485.0,-855.0,-118.0823889492,-40.7934837854,14.1463985036,c9/B13,c2/N77,c8/N77,c10/N77,c9/B2,-120.0870871869,-40.7944638999,12.1417002659,-120.8594269719,-40.7949797655,11.3693604809,-122.5551099771,-40.7964917787,9.6736774757,-122.7378393511,-40.7966927486,9.4909481017,-125.961596943,-40.8020584253,6.2671905098,0,Waiting passenger 5
1002,2021-06-25T11:42:45.555,c2/N77,50.0,0.1,0.1,-570.0,-841.0,-115.5031221937,-40.7927353966,16.7256652591,c2/B13,c3/N77,c2/B2,c10/N77,c1/N77,-117.5078204315,-40.7932767077,14.7209670213,-117.8386946369,-40.7933926021,14.3900928159,-123.3823301875,-40.79747297,8.8464572653,-123.5875694902,-40.7977467095,8.6412179626,-123.867047551,-40.7981408596,8.3617399018,0,Waiting passenger 7
1002,2021-06-25T11:42:45.555,c2/B13,91.0,0.75,0.0331191887,-993.0,-890.2,-117.144921702,-40.7931593451,15.0838657508,c2/N77,c2/B2,c10/B13,c3/B13,c9/B13,-115.1402234643,-40.792661417,17.0885639885,-123.0194314581,-40.7970194696,9.2093559948,-123.6039889387,-40.7977691723,8.6247985141,-124.6400148596,-40.7993725857,7.5887725932,-125.4962074609,-40.8010183538,6.7325799919,1,Car-1
1013,2021-06-25T11:42:45.555,c13/B13,45.0,0.3,0.1669596853,2248.4,-1004.0,-91.2076058689,-10.7952440439,31.021181584,c13/B2,c13/N77,c4/B13,c12/B13,c5/B13,-97.0821156249,-10.8050697303,25.1466718279,-89.2029076311,-10.7939756181,33.0258798217,-99.17396143,-10.8132526814,23.0548260228,-99.6114462979,-10.8155187913,22.617341155,-102.2048563017,-10.8347899014,20.0239311511,0,Train passenger 1
1009,2021-06-25T11:42:45.555,c9/N77,52.0,0.1,0.1,-1593.0,-877.0,-116.1587028855,-40.7928857631,16.0700845673,c9/B13,c2/N77,c8/N77,c10/N77,c9/B2,-118.1634011233,-40.7935152483,14.0653863295,-122.0726148813,-40.7959999879,10.1561725715,-122.617992568,-40.7965599873,9.6107948848,-123.0422873929,-40.7970469286,9.1865000599,-124.0379108793,-40.7983946064,8.1908765735,0,Waiting passenger 6
1002,2021-06-25T11:42:45.565,c2/N77,58.0,0.1,0.1,-1010.0,-1024.0,-117.7378034374,-40.7933563233,14.4909840154,c2/B13,c10/N77,c3/N77,c9/N77,c2/B2,-119.7425016751,-40.7942617113,12.4862857777,-119.9560424328,-40.7943851132,12.27274502,-122.5711586077,-40.7965090929,9.6576288451,-123.1446579317,-40.7971717025,9.0841295211,-125.6170114312,-40.8012777382,6.6117760216,0,Waiting passenger 3
1003,2021-06-25T11:42:45.565,c3/N77,56.0,0.1,0.1,-594.0,-981.0,-117.2209815512,-40.7931831377,15.0078059016,c2/N77,c3/B13,c10/N77,c1/N77,c3/B2,-117.4979036229,-40.7932733685,14.7308838299,-119.2256797889,-40.7939869875,13.0031076639,-122.3730509717,-40.7962997726,9.8557364811,-124.9194795942,-40.7998746009,7.3093078586,-125.1001895449,-40.8002168125,7.1285979079,0,Waiting passenger 9
1002,2021-06-25T11:42:45.575,c2/N77,50.0,0.1,0.1,-570.0,-841.0,-115.5031221937,-40.7927353966,16.7256652591,c2/B13,c3/N77,c2/B2,c10/N77,c1/N77,-117.5078204315,-40.7932767077,14.7209670213,-117.8386946369,-40.7933926021,14.3900928159,-123.3823301875,-40.79747297,8.8464572653,-123.5875694902,-40.7977467095,8.6412179626,-123.867047551,-40.7981408596,8.3617399018,0,Waiting passenger 7
1009,2021-06-25T11:42:45.585,c9/B13,45.0,0.1,0.0797058314,-1622.0,-1334.0,-117.5636378775,-40.793295645,14.6651495753,c9/N77,c10/B13,c9/B2,c2/B13,c8/B13,-115.5589396398,-40.7927473338,16.669847813,-121.4404220543,-40.7954329453,10.7883653985,-123.4381476335,-40.7975461426,8.7906398193,-126.6365595574,-40.8037788481,5.5922278954,-128.2416066243,-40.8091186172,3.9871808285,0,Waiting passenger 10
1002,2021-06-25T11:42:45.585,c2/B13,91.0,0.75,0.0330925549,-993.0,-890.8,-117.1575386302,-40.7931632631,15.0712488226,c2/N77,c2/B2,c10/B13,c3/B13,c9/B13,-115.1528403925,-40.7926638867,17.0759470604,-123.0320483862,-40.7970346096,9.1967390666,-123.5974006128,-40.7977601489,8.63138684,-124.6385496239,-40.7993700377,7.5902378289,-125.4950044346,-40.8010158067,6.7337830182,1,Car-1
1002,2021-06-25T11:42:45.585,c2/N77,50.0,0.1,0.1,-570.0,-841.0,-115.5031221937,-40.7927353966,16.7256652591,c2/B13,c3/N77,c2/B2,c10/N77,c1/N77,-117.5078204315,-40.7932767077,14.7209670213,-117.8386946369,-40.7933926021,14.3900928159,-123.3823301875,-40.79747297,8.8464572653,-123.5875694902,-40.7977467095,8.6412179626,-123.867047551,-40.7981408596,8.3617399018,0,Waiting passenger 7
1013,2021-06-25T11:42:45.595,c13/N77,73.0,0.3,0.3,2152.0,-1009.0,-87.6782765512,-10.7933353103,34.5505109016,c13/B13,c13/B2,c4/N77,c12/N77,c5/N77,-89.6829747889,-10.7942283788,32.5458126639,-95.557484545,-10.8011490251,26.6713029078,-96.6267515882,-10.8037518911,25.6020358646,-97.0971372823,-10.8051155945,25.1316501705,-99.9501736827,-10.817436118,22.2786137701,0,Train passenger 2
1009,2021-06-25T11:42:45.595,c9/B13,45.0,0.1,0.065244493,-1421.0,-964.0,-120.3798277805,-40.7946487236,11.8489596723,c9/N77,c2/B13,c10/B13,c8/B13,c9/B2,-118.3751295428,-40.7936003024,13.85365791,-122.8457359437,-40.796815443,9.3830515091,-123.4232974011,-40.7975265833,8.8054900517,-125.6833827318,-40.8014233416,6.545404721,-126.2543375366,-40.8027719728,5.9744499162,0,Waiting passenger 4
1009,2021-06-25T11:42:45.595,c9/N77,52.0,0.1,0.1,-1593.0,-877.0,-116.1587028855,-40.7928857631,16.0700845673,c9/B13,c2/N77,c8/N77,c10/N77,c9/B2,-118.1634011233,-40.7935152483,14.0653863295,-122.0726148813,-40.7959999879,10.1561725715,-122.617992568,-40.7965599873,9.6107948848,-123.0422873929,-40.7970469286,9.1865000599,-124.0379108793,-40.7983946064,8.1908765735,0,Waiting passenger 6
1002,2021-06-25T11:42:45.605,c2/B13,91.0,0.75,0.0330748169,-993.0,-891.2,-117.1659420912,-40.793165879,15.0628453616,c2/N77,c2/B2,c10/B13,c3/B13,c9/B13,-115.1612438535,-40.7926655356,17.0675435993,-123.0404518473,-40.797044718,9.1883356055,-123.5930056806,-40.7977541372,8.6357817722,-124.6375747616,-40.7993683429,7.5912126912,-125.4942040678,-40.8010141126,6.734583385,1,Car-1
1006,2021-06-25T11:42:45.605,c6/B13,62.0,0.25,0.05,-235.9566918359,758.6995104842,-88.2502285908,-10.7935496274,33.978558862,c6/B2,c6/N77,c7/B13,c1/B13,c5/B13,-94.1247383469,-10.7985274232,28.1040491059,-86.2455303531,-10.7929074346,35.9832570997,-91.7205726747,-10.7956740823,30.5082147781,-93.7372364512,-10.7979546338,28.4915510016,-96.4608211537,-10.8033049186,25.7679662991,1,Pedestrian-2
1013,2021-06-25T11:42:45.605,c13/N77,73.0,0.3,0.3,2151.9,-1009.0,-87.6765689115,-10.7933347117,34.5522185413,c13/B13,c13/B2,c4/N77,c12/N77,c5/N77,-89.6812671492,-10.7942274293,32.5475203036,-95.5557769053,-10.8011453587,26.6730105475,-96.6261631852,-10.8037502758,25.6026242676,-97.096609283,-10.8051139798,25.1321781698,-99.9498999561,-10.8174345078,22.2788874967,0,Train passenger 2
1001,2021-06-25T11:42:45.605,c1/B13,30.0,0.25,0.0265232984,30.2594059294,-297.90876852,-85.265270406,-10.792686214,36.9635170468,c1/B2,c1/N77,c3/B13,c4/B13,c2/B13,-91.139780162,-10.7951908883,31.0890072908,-83.2605721682,-10.7923631861,38.9682152846,-94.1013373352,-10.7984913662,28.1274501176,-94.2405508015,-10.7987087548,27.9882366513,-94.8173598379,-10.7996874093,27.4114276149,1,Pedestrian-1
1001,2021-06-25T11:42:45.615,c1/B13,30.0,0.75,0.0278063282,5.0,-243.6,-83.4768715279,-10.7923913075,38.7519159249,c1/B2,c1/N77,c3/B13,c4/B13,c2/B13,-89.3513812839,-10.7940508299,32.8774061689,-81.4721732901,-10.7921773023,40.7566141627,-94.5977019885,-10.799299349,27.6310854643,-94.6606917396,-10.799408634,27.5680957132,-94.7522507697,-10.7995703339,27.4765366831,1,Car-4
1005,2021-06-25T11:42:45.615,c5/B13,91.0,0.75,0.0720300895,1008.0,121.6,-89.1368741423,-10.7939429846,33.0919133105,c5/B2,c5/N77,c4/B13,c1/B13,c13/B13,-95.0113838984,-10.8000468645,27.2174035544,-87.1321759046,-10.7931553986,35.0966115482,-92.6260638446,-10.7965688138,29.6027236082,-95.8665655727,-10.8018369162,26.3622218801,-98.6229642434,-10.8107035538,23.6058232094,1,Car-3
1003,2021-06-25T11:42:45.615,c3/B13,45.0,0.1,0.0762489171,-512.0,-913.0,-118.2297170673,-40.7935414439,13.9990703855,c3/N77,c2/B13,c3/B2,c10/B13,c1/B13,-116.2250188296,-40.7929022759,16.0037686232,-119.3639853736,-40.7940573339,12.8648020792,-124.1042268234,-40.7984958079,8.1245606294,-125.3744722924,-40.8007641525,6.8543151604,-126.1315516671,-40.8024668337,6.0972357857,0,Waiting passenger 1
1002,2021-06-25T11:42:45.615,c2/N77,50.0,0.1,0.1,-570.0,-841.0,-115.5031221937,-40.7927353966,16.7256652591,c2/B13,c3/N77,c2/B2,c10/N77,c1/N77,-117.5078204315,-40.7932767077,14.7209670213,-117.8386946369,-40.7933926021,14.3900928159,-123.3823301875,-40.79747297,8.8464572653,-123.5875694902,-40.7977467095,8.6412179626,-123.867047551,-40.7981408596,8.3617399018,0,Waiting passenger 7
1013,2021-06-25T11:42:45.625,c13/N77,73.0,0.3,0.3,2151.7,-1009.0,-87.6731526673,-10.793333515,34.5556347855,c13/B13,c13/B2,c4/N77,c12/N77,c5/N77,-89.6778509051,-10.7942255309,32.5509365477,-95.5523606611,-10.801138028,26.6764267917,-96.6249862735,-10.8037470456,25.6038011793,-97.0955532118,-10.8051107506,25.133234241,-99.9493525134,-10.8174312878,22.2794349394,0,Train passenger 2
1009,2021-06-25T11:42:45.625,c9/N77,52.0,0.1,0.1,-1593.0,-877.0,-116.1587028855,-40.7928857631,16.0700845673,c9/B13,c2/N77,c8/N77,c10/N77,c9/B2,-118.1634011233,-40.7935152483,14.0653863295,-122.0726148813,-40.7959999879,10.1561725715,-122.617992568,-40.7965599873,9.6107948848,-123.0422873929,-40.7970469286,9.1865000599,-124.0379108793,-40.7983946064,8.1908765735,0,Waiting passenger 6
1009,2021-06-25T11:42:45.635,c9/B13,45.0,0.1,0.065244493,-1421.0,-964.0,-120.3798277805,-40.7946487236,11.8489596723,c9/N77,c2/B13,c10/B13,c8/B13,c9/B2,-118.3751295428,-40.7936003024,13.85365791,-122.8457359437,-40.796815443,9.3830515091,-123.4232974011,-40.7975265833,8.8054900517,-125.6833827318,-40.8014233416,6.545404721,-126.2543375366,-40.8027719728,5.9744499162,0,Waiting passenger 4
1002,2021-06-25T11:42:45.655,c2/N77,50.0,0.1,0.1,-570.0,-841.0,-115.5031221937,-40.7927353966,16.7256652591,c2/B13,c3/N77,c2/B2,c10/N77,c1/N77,-117.5078204315,-40.7932767077,14.7209670213,-117.8386946369,-40.7933926021,14.3900928159,-123.3823301875,-40.79747297,8.8464572653,-123.5875694902,-40.7977467095,8.6412179626,-123.867047551,-40.7981408596,8.3617399018,0,Waiting passenger 7
1001,2021-06-25T11:42:45.655,c1/B13,30.0,0.75,0.0278267838,5.0,-242.8,-83.4483597539,-10.79238752,38.7804276989,c1/B2,c1/N77,c3/B13,c4/B13,c2/B13,-89.32286951,-10.7940361867,32.9059179428,-81.4436615162,-10.7921749151,40.7851259366,-94.6055107094,-10.7993128111,27.6232767434,-94.663465004,-10.799413482,27.5653224488,-94.7549661975,-10.7995751817,27.4738212553,1,Car-4
1003,2021-06-25T11:42:45.655,c3/B13,45.0,0.1,0.0813449499,-415.0,-1365.0,-117.2490195466,-40.793192014,14.9797679062,c3/N77,c3/B2,c10/B13,c2/B13,c11/B13,-115.2443213089,-40.7926820098,16.984466144,-123.1235293026,-40.7971457088,9.1052581502,-123.301019804,-40.7973680447,8.9277676488,-124.9250413616,-40.7998849226,7.3037460912,-125.2841624356,-40.8005801135,6.9446250172,0,Waiting passenger 2
1006,2021-06-25T11:42:45.665,c6/B13,62.0,0.25,0.05,-235.9816625757,758.682883333,-88.2507987508,-10.7935498555,33.977988702,c6/B2,c6/N77,c7/B13,c1/B13,c5/B13,-94.1253085068,-10.7985283042,28.103478946,-86.246100513,-10.7929075783,35.9826869398,-91.7201727875,-10.7956737269,30.5086146653,-93.7371439711,-10.7979545031,28.4916434817,-96.4609922133,-10.8033053707,25.7677952395,1,Pedestrian-2
1009,2021-06-25T11:42:45.665,c9/B13,45.0,0.1,0.065244493,-1421.0,-964.0,-120.3798277805,-40.7946487236,11.8489596723,c9/N77,c2/B13,c10/B13,c8/B13,c9/B2,-118.3751295428,-40.7936003024,13.85365791,-122.8457359437,-40.796815443,9.3830515091,-123.4232974011,-40.7975265833,8.8054900517,-125.6833827318,-40.8014233416,6.545404721,-126.2543375366,-40.8027719728,5.9744499162,0,Waiting passenger 4
1001,2021-06-25T11:42:45.675,c1/B13,30.0,0.75,0.033816534,92.4,-2.0,-75.1002091926,-10.7918965849,47.1285782602,c1/B2,c1/N77,c4/B13,c5/B13,c2/B13,-80.9747189486,-10.7921378183,41.2540685042,-73.0955109549,-10.7918654822,49.1332764979,-95.0432557055,-10.8001074591,27.1855317473,-95.065804975,-10.8001505987,27.1629824778,-96.3803555547,-10.8030942219,25.8484318981,1,Car-2
1001,2021-06-25T11:42:45.675,c1/B13,30.0,0.75,0.0278370367,5.0,-242.4,-83.434068768,-10.7923856309,38.7947186848,c1/B2,c1/N77,c3/B13,c4/B13,c2/B13,-89.3085785241,-10.7940288832,32.9202089287,-81.4293705303,-10.7921737244,40.7994169225,-94.6094125119,-10.7993195468,27.6193749409,-94.664853639,-10.7994159106,27.5639338138,-94.756325886,-10.7995776103,27.4724615668,1,Car-4
1005,2021-06-25T11:42:45.685,c5/B13,91.0,0.75,0.0719777763,1008.0,120.2,-89.1609211216,-10.7939548111,33.0678663312,c5/B2,c5/N77,c4/B13,c1/B13,c13/B13,-95.0354308777,-10.8000925415,27.1933565752,-87.1562228839,-10.793162854,35.0725645689,-92.6092185304,-10.7965504108,29.6195689224,-95.8651393014,-10.8018336284,26.3636481514,-98.6152672834,-10.8106701755,23.6135201694,1,Car-3
1013,2021-06-25T11:42:45.685,c13/B13,45.0,0.3,0.1670179508,2247.1,-1001.0,-91.1967703567,-10.7952354963,31.0320170961,c13/B2,c13/N77,c4/B13,c12/B13,c5/B13,-97.0712801127,-10.8050367453,25.1575073401,-89.192072119,-10.7939702292,33.0367153339,-99.1614214467,-10.8131910153,23.0673660061,-99.6119585699,-10.8155215801,22.6168288829,-102.1920870598,-10.834664344,20.036700393,0,Train passenger 3
1002,2021-06-25T11:42:45.685,c2/N77,50.0,0.1,0.1,-570.0,-841.0,-115.5031221937,-40.7927353966,16.7256652591,c2/B13,c3/N77,c2/B2,c10/N77,c1/N77,-117.5078204315,-40.7932767077,14.7209670213,-117.8386946369,-40.7933926021,14.3900928159,-123.3823301875,-40.79747297,8.8464572653,-123.5875694902,-40.7977467095,8.6412179626,-123.867047551,-40.7981408596,8.3617399018,0,Waiting passenger 7
1002,2021-06-25T11:42:45.695,c2/N77,50.0,0.1,0.1,-570.0,-841.0,-115.5031221937,-40.7927353966,16.7256652591,c2/B13,c3/N77,c2/B2,c10/N77,c1/N77,-117.5078204315,-40.7932767077,14.7209670213,-117.8386946369,-40.7933926021,14.3900928159,-123.3823301875,-40.79747297,8.8464572653,-123.5875694902,-40.7977467095,8.6412179626,-123.867047551,-40.7981408596,8.3617399018,0,Waiting passenger 7
1010,2021-06-25T11:42:45.695,c10/N77,48.0,0.1,0.1,-1269.0,-1344.0,-114.8015886427,-40.7925977416,17.4271988101,c10/B13,c9/N77,c10/B2,c2/N77,c3/N77,-116.8062868805,-40.7930583283,15.4225005724,-120.7779321318,-40.7949209066,11.450855321,-122.6807966365,-40.7966291026,9.5479908163,-122.8330111327,-40.7968008142,9.3957763201,-124.9749387341,-40.7999781167,7.2538487187,0,Waiting passenger 8
1010,2021-06-25T11:42:45.705,c10/N77,48.0,0.1,0.1,-1269.0,-1344.0,-114.8015886427,-40.7925977416,17.4271988101,c10/B13,c9/N77,c10/B2,c2/N77,c3/N77,-116.8062868805,-40.7930583283,15.4225005724,-120.7779321318,-40.7949209066,11.450855321,-122.6807966365,-40.7966291026,9.5479908163,-122.8330111327,-40.7968008142,9.3957763201,-124.9749387341,-40.7999781167,7.2538487187,0,Waiting passenger 8
1004,2021-06-25T11:42:45.705,c4/B2,83.0,0.25,0.05,1415.0016902645,-613.6717985656,-96.9671216119,-10.8047238207,25.2616658409,c13/B2,c4/B13,c4/N77,c12/B2,c5/B2,-96.4864445325,-10.8033728342,25.7423429203,-91.0926118559,-10.7951544081,31.1361755969,-89.0879136181,-10.7939191066,33.1408738347,-103.2019028642,-10.8458123734,19.0268845886,-103.927939198,-10.8555665258,18.3008482548,1,Pedestrian-3
1004,2021-06-25T11:42:45.715,c4/B2,83.0,0.25,0.05,1414.9975284746,-613.6690273737,-96.9670561345,-10.8047236264,25.2617313183,c13/B2,c4/B13,c4/N77,c12/B2,c5/B2,-96.4865125879,-10.8033730151,25.7422748649,-91.0925463784,-10.7951543578,31.1362410744,-89.0878481407,-10.7939190749,33.1409393121,-103.2019057792,-10.8458124094,19.0268816736,-103.927910352,-10.8555661054,18.3008771008,1,Pedestrian-3
1002,2021-06-25T11:42:45.715,c2/N77,50.0,0.1,0.1,-570.0,-841.0,-115.5031221937,-40.7927353966,16.7256652591,c2/B13,c3/N77,c2/B2,c10/N77,c1/N77,-117.5078204315,-40.7932767077,14.7209670213,-117.8386946369,-40.7933926021,14.3900928159,-123.3823301875,-40.79747297,8.8464572653,-123.5875694902,-40.7977467095,8.6412179626,-123.867047551,-40.7981408596,8.3617399018,0,Waiting passenger 7
